country_code_encoded_index,SQLDATE,EventCode,QuadClass,GoldsteinScale,AvgTone,NumArticles,NumMentions,Contains14sub,Contains14,country_code_encoded,Year,Month,DayOfMonth
0,2016-11-16,141,3,-6.5,-3.60576923076923,4,4,1,0,0,2016,11,16
0,2016-11-17,141,3,-6.5,-0.95238095238095,8,8,1,0,0,2016,11,17
0,2016-11-18,141,3,-6.5,4.0767386091127,5,5,1,0,0,2016,11,18
0,2016-11-19,141,3,-6.5,4.0767386091127,5,5,1,0,0,2016,11,19
0,2016-11-20,141,3,-6.5,-3.90625,10,10,1,0,0,2016,11,20
0,2016-11-21,141,3,-6.5,2.9940119760479,1,1,1,0,0,2016,11,21
0,2016-11-22,141,3,-6.5,-1.11111111111111,10,10,1,0,0,2016,11,22
0,2016-11-23,141,3,-6.5,-4.88466757123473,10,10,1,0,0,2016,11,23
0,2016-11-24,141,3,-6.5,1.02564102564102,5,5,1,0,0,2016,11,24
0,2016-11-25,141,3,-6.5,2.79720279720279,10,10,1,0,0,2016,11,25
0,2016-11-26,141,3,-6.5,2.79720279720279,10,10,1,0,0,2016,11,26
0,2016-11-27,141,3,-6.5,2.79720279720279,10,10,1,0,0,2016,11,27
0,2016-11-28,141,3,-6.5,-2.85714285714285,5,5,1,0,0,2016,11,28
0,2016-11-29,141,3,-6.5,-5.23295584099719,20,20,1,1,0,2016,11,29
0,2016-11-30,141,3,-6.5,-0.7656967840735,1,1,1,0,0,2016,11,30
0,2016-12-01,141,3,-6.5,-0.7656967840735,1,1,1,0,0,2016,12,1
0,2016-12-02,141,3,-6.5,-3.41463414634147,5,5,1,0,0,2016,12,2
0,2016-12-03,141,3,-6.5,-1.82926829268293,1,1,1,0,0,2016,12,3
0,2016-12-04,141,3,-6.5,-6.21468926553672,10,10,1,0,0,2016,12,4
0,2016-12-05,141,3,-6.5,-2.58620689655172,1,1,1,0,0,2016,12,5
0,2016-12-06,141,3,-6.5,2.12264150943396,10,10,1,0,0,2016,12,6
0,2016-12-07,141,3,-6.5,2.12264150943396,10,10,1,0,0,2016,12,7
0,2016-12-08,141,3,-6.5,3.84615384615385,10,10,1,0,0,2016,12,8
0,2016-12-09,141,3,-6.5,2.03703703703703,10,10,1,0,0,2016,12,9
0,2016-12-10,141,3,-6.5,-6.14035087719298,5,5,1,0,0,2016,12,10
0,2016-12-11,141,3,-6.5,-5.79268292682927,2,2,1,0,0,2016,12,11
0,2016-12-12,141,3,-6.5,-1.06761565836298,2,2,1,0,0,2016,12,12
0,2016-12-13,141,3,-6.5,-1.06761565836298,2,2,1,0,0,2016,12,13
0,2016-12-14,141,3,-6.5,-1.31578947368422,5,5,1,0,0,2016,12,14
0,2016-12-15,141,3,-6.5,-1.31578947368422,5,5,1,0,0,2016,12,15
0,2016-12-16,141,3,-6.5,-1.31578947368422,5,5,1,0,0,2016,12,16
0,2016-12-17,141,3,-6.5,-1.3968253968254,10,10,1,0,0,2016,12,17
0,2016-12-18,141,3,-6.5,-2.92527821939586,1,1,1,0,0,2016,12,18
0,2016-12-19,141,3,-6.5,-2.92527821939586,1,1,1,0,0,2016,12,19
0,2016-12-20,141,3,-6.5,11.5254237288135,5,5,1,0,0,2016,12,20
0,2016-12-21,141,3,-6.5,7.39795918367347,4,4,1,0,0,2016,12,21
0,2016-12-22,141,3,-6.5,7.39795918367347,4,4,1,0,0,2016,12,22
0,2016-12-23,141,3,-6.5,2.44897959183674,1,1,1,0,0,2016,12,23
0,2016-12-24,141,3,-6.5,2.44897959183674,1,1,1,0,0,2016,12,24
0,2016-12-25,141,3,-6.5,2.44897959183674,1,1,1,0,0,2016,12,25
0,2016-12-26,141,3,-6.5,2.44897959183674,1,1,1,0,0,2016,12,26
0,2016-12-27,141,3,-6.5,2.44897959183674,1,1,1,0,0,2016,12,27
0,2016-12-28,141,3,-6.5,-7.23830734966593,2,2,1,0,0,2016,12,28
0,2016-12-29,141,3,-6.5,-7.23830734966593,2,2,1,0,0,2016,12,29
0,2016-12-30,141,3,-6.5,-7.23830734966593,2,2,1,0,0,2016,12,30
0,2016-12-31,141,3,-6.5,-2.10325047801147,5,5,1,0,0,2016,12,31
0,2017-01-01,141,3,-6.5,-0.84889643463498,10,10,1,0,0,2017,1,1
0,2017-01-02,141,3,-6.5,-3.80710659898477,10,15,1,0,0,2017,1,2
0,2017-01-03,141,3,-6.5,-3.72208436724566,10,10,1,0,0,2017,1,3
0,2017-01-04,141,3,-6.5,-3.72208436724566,10,10,1,0,0,2017,1,4
0,2017-01-05,141,3,-6.5,-3.72208436724566,10,10,1,0,0,2017,1,5
0,2017-01-06,141,3,-6.5,-2.96827021494371,2,2,1,0,0,2017,1,6
0,2017-01-07,141,3,-6.5,-2.96827021494371,2,2,1,0,0,2017,1,7
0,2017-01-08,141,3,-6.5,-0.64516129032258,10,10,1,0,0,2017,1,8
0,2017-01-09,141,3,-6.5,-1.69971671388102,2,2,1,0,0,2017,1,9
0,2017-01-10,141,3,-6.5,3.52941176470588,2,2,1,0,0,2017,1,10
0,2017-01-11,141,3,-6.5,-1.99542462409824,14,14,1,1,0,2017,1,11
0,2017-01-12,141,3,-6.5,-0.38610038610039,10,10,1,0,0,2017,1,12
0,2017-01-13,141,3,-6.5,-0.38610038610039,10,10,1,0,0,2017,1,13
0,2017-01-14,141,3,-6.5,-0.38610038610039,10,10,1,0,0,2017,1,14
0,2017-01-15,141,3,-6.5,-0.38610038610039,10,10,1,0,0,2017,1,15
0,2017-01-16,141,3,-6.5,2.11565585331452,5,5,1,0,0,2017,1,16
0,2017-01-17,141,3,-6.5,-9.18163672654691,8,8,1,0,0,2017,1,17
0,2017-01-18,141,3,-6.5,-2.20779220779221,2,2,1,0,0,2017,1,18
0,2017-01-19,141,3,-6.5,-3.31125827814569,6,6,1,0,0,2017,1,19
0,2017-01-20,141,3,-6.5,-3.11704834605598,1,1,1,0,0,2017,1,20
0,2017-01-21,141,3,-6.5,7.7319587628866,10,10,1,0,0,2017,1,21
0,2017-01-22,141,3,-6.5,7.7319587628866,10,10,1,0,0,2017,1,22
0,2017-01-23,141,3,-6.5,7.7319587628866,10,10,1,0,0,2017,1,23
0,2017-01-24,141,3,-6.5,-3.18181818181818,8,8,1,0,0,2017,1,24
0,2017-01-25,141,3,-6.5,0.25,2,2,1,0,0,2017,1,25
0,2017-01-26,141,3,-6.5,1.41843971631206,2,2,1,0,0,2017,1,26
0,2017-01-27,141,3,-6.5,0.56603773584906,10,10,1,0,0,2017,1,27
0,2017-01-28,141,3,-6.5,0.56603773584906,10,10,1,0,0,2017,1,28
0,2017-01-29,141,3,-6.5,0.56603773584906,10,10,1,0,0,2017,1,29
0,2017-01-30,141,3,-6.5,-0.665926748057711,5,5,1,0,0,2017,1,30
0,2017-01-31,141,3,-6.5,-1.96560196560197,2,2,1,0,0,2017,1,31
0,2017-02-01,141,3,-6.5,-2.30202578268877,2,4,1,0,0,2017,2,1
0,2017-02-02,141,3,-6.5,-6.92520775623269,2,2,1,0,0,2017,2,2
0,2017-02-03,141,3,-6.5,-6.92520775623269,2,2,1,0,0,2017,2,3
0,2017-02-04,141,3,-6.5,-6.92520775623269,2,2,1,0,0,2017,2,4
0,2017-02-05,141,3,-6.5,-2.8895799608077,8,8,1,0,0,2017,2,5
0,2017-02-06,141,3,-6.5,-2.89948453608248,2,2,1,0,0,2017,2,6
0,2017-02-07,141,3,-6.5,-0.71942446043165,4,4,1,0,0,2017,2,7
0,2017-02-08,141,3,-6.5,-1.41843971631206,10,10,1,0,0,2017,2,8
0,2017-02-09,141,3,-6.5,-1.61892901618929,6,6,1,0,0,2017,2,9
0,2017-02-10,141,3,-6.5,3.31491712707182,6,6,1,0,0,2017,2,10
0,2017-02-11,141,3,-6.5,-6.75512665862485,10,10,1,0,0,2017,2,11
0,2017-02-12,141,3,-6.5,-6.75512665862485,10,10,1,0,0,2017,2,12
0,2017-02-13,141,3,-6.5,2.60586319218241,2,2,1,0,0,2017,2,13
0,2017-02-14,141,3,-6.5,-8.93536121673005,10,10,1,0,0,2017,2,14
0,2017-02-15,141,3,-6.5,0.803212851405618,10,10,1,0,0,2017,2,15
0,2017-02-16,141,3,-6.5,-3.32640332640333,5,5,1,0,0,2017,2,16
0,2017-02-17,141,3,-6.5,-7.41626794258373,10,10,1,0,0,2017,2,17
0,2017-02-18,141,3,-6.5,-5.24296675191816,10,10,1,0,0,2017,2,18
0,2017-02-19,141,3,-6.5,-5.24296675191816,10,10,1,0,0,2017,2,19
0,2017-02-20,141,3,-6.5,-4.91803278688524,2,2,1,0,0,2017,2,20
0,2017-02-21,141,3,-6.5,0.680851063829789,10,10,1,0,0,2017,2,21
0,2017-02-22,141,3,-6.5,-4.73933649289099,10,20,1,0,0,2017,2,22
0,2017-02-23,141,3,-6.5,-0.985221674876851,10,10,1,0,0,2017,2,23
0,2017-02-24,141,3,-6.5,0.46728971962617,7,7,1,0,0,2017,2,24
0,2017-02-25,141,3,-6.5,0.46728971962617,7,7,1,0,0,2017,2,25
0,2017-02-26,141,3,-6.5,0.46728971962617,7,7,1,0,0,2017,2,26
0,2017-02-27,141,3,-6.5,-5.20833333333333,10,10,1,0,0,2017,2,27
0,2017-02-28,141,3,-6.5,-5.08196721311475,10,10,1,0,0,2017,2,28
0,2017-03-01,141,3,-6.5,3.62776025236593,6,6,1,0,0,2017,3,1
0,2017-03-02,141,3,-6.5,1.39372822299651,10,10,1,0,0,2017,3,2
0,2017-03-03,141,3,-6.5,3.03030303030303,6,6,1,0,0,2017,3,3
0,2017-03-04,141,3,-6.5,3.03030303030303,6,6,1,0,0,2017,3,4
0,2017-03-05,141,3,-6.5,3.03030303030303,6,6,1,0,0,2017,3,5
0,2017-03-06,141,3,-6.5,5.59440559440559,10,10,1,0,0,2017,3,6
0,2017-03-07,141,3,-6.5,5.59440559440559,10,10,1,0,0,2017,3,7
0,2017-03-08,141,3,-6.5,-4.30790960451977,8,8,1,0,0,2017,3,8
0,2017-03-09,141,3,-6.5,8.44155844155844,4,4,1,0,0,2017,3,9
0,2017-03-10,141,3,-6.5,9.35672514619883,2,2,1,0,0,2017,3,10
0,2017-03-11,141,3,-6.5,1.35135135135135,5,5,1,0,0,2017,3,11
0,2017-03-12,141,3,-6.5,-5.47945205479453,2,2,1,0,0,2017,3,12
0,2017-03-13,141,3,-6.5,2.62773722627737,10,10,1,0,0,2017,3,13
0,2017-03-14,141,3,-6.5,2.62773722627737,10,10,1,0,0,2017,3,14
0,2017-03-15,141,3,-6.5,4.2759961127308,1,1,1,0,0,2017,3,15
0,2017-03-16,141,3,-6.5,-1.98019801980198,4,4,1,0,0,2017,3,16
0,2017-03-17,141,3,-6.5,-10.8986615678777,10,10,1,0,0,2017,3,17
0,2017-03-18,141,3,-6.5,-10.8986615678777,10,10,1,0,0,2017,3,18
0,2017-03-19,141,3,-6.5,-10.8986615678777,10,10,1,0,0,2017,3,19
0,2017-03-20,141,3,-6.5,4.7970479704797,1,1,1,0,0,2017,3,20
0,2017-03-21,141,3,-6.5,7.03703703703704,1,1,1,0,0,2017,3,21
0,2017-03-22,141,3,-6.5,3.90625,1,1,1,0,0,2017,3,22
0,2017-03-23,141,3,-6.5,7.05882352941176,5,5,1,0,0,2017,3,23
0,2017-03-24,141,3,-6.5,-1.5267175572519,8,8,1,0,0,2017,3,24
0,2017-03-25,141,3,-6.5,-0.17531665122026,16,16,1,1,0,2017,3,25
0,2017-03-26,141,3,-6.5,-2.87539936102237,2,2,1,0,0,2017,3,26
0,2017-03-27,141,3,-6.5,-4.11214953271028,3,3,1,0,0,2017,3,27
0,2017-03-28,141,3,-6.5,-4.16666666666667,4,4,1,0,0,2017,3,28
0,2017-03-29,141,3,-6.5,0.0,4,4,1,0,0,2017,3,29
0,2017-03-30,141,3,-6.5,-8.40630472854641,8,8,1,0,0,2017,3,30
0,2017-03-31,141,3,-6.5,-8.5714285714286,5,5,1,0,0,2017,3,31
0,2017-04-01,141,3,-6.5,-8.5714285714286,5,5,1,0,0,2017,4,1
0,2017-04-02,141,3,-6.5,-8.5714285714286,5,5,1,0,0,2017,4,2
0,2017-04-03,141,3,-6.5,-4.07500964080712,4,4,1,0,0,2017,4,3
0,2017-04-04,141,3,-6.5,-4.36280137772675,2,2,1,0,0,2017,4,4
0,2017-04-05,141,3,-6.5,0.72463768115942,20,20,1,1,0,2017,4,5
0,2017-04-06,141,3,-6.5,-8.95522388059701,2,2,1,0,0,2017,4,6
0,2017-04-07,141,3,-6.5,1.93661971830986,10,10,1,0,0,2017,4,7
0,2017-04-08,141,3,-6.5,1.93661971830986,10,10,1,0,0,2017,4,8
0,2017-04-09,141,3,-6.5,-11.8834080717489,10,10,1,0,0,2017,4,9
0,2017-04-10,141,3,-6.5,-2.95420974889217,6,6,1,0,0,2017,4,10
0,2017-04-11,141,3,-6.5,-2.14477211796246,2,2,1,0,0,2017,4,11
0,2017-04-12,141,3,-6.5,-2.14477211796246,2,2,1,0,0,2017,4,12
0,2017-04-13,141,3,-6.5,-4.53460620525059,2,2,1,0,0,2017,4,13
0,2017-04-14,141,3,-6.5,-4.53460620525059,2,2,1,0,0,2017,4,14
0,2017-04-15,141,3,-6.5,-4.53460620525059,2,2,1,0,0,2017,4,15
0,2017-04-16,141,3,-6.5,-5.4006968641115,1,1,1,0,0,2017,4,16
0,2017-04-17,141,3,-6.5,-5.4006968641115,1,1,1,0,0,2017,4,17
0,2017-04-18,141,3,-6.5,-5.4006968641115,1,1,1,0,0,2017,4,18
0,2017-04-19,141,3,-6.5,-5.4006968641115,1,1,1,0,0,2017,4,19
0,2017-04-20,141,3,-6.5,-1.69039145907473,6,6,1,0,0,2017,4,20
0,2017-04-21,141,3,-6.5,-1.69039145907473,6,6,1,0,0,2017,4,21
0,2017-04-22,141,3,-6.5,-4.64037122969838,6,6,1,0,0,2017,4,22
0,2017-04-23,141,3,-6.5,3.55029585798817,2,2,1,0,0,2017,4,23
0,2017-04-24,141,3,-6.5,2.51798561151079,10,10,1,0,0,2017,4,24
0,2017-04-25,141,3,-6.5,1.29310344827586,10,10,1,0,0,2017,4,25
0,2017-04-26,141,3,-6.5,-10.8474576271186,10,10,1,0,0,2017,4,26
0,2017-04-27,1412,3,-6.5,-5.01567945772661,12,12,1,1,0,2017,4,27
0,2017-04-28,141,3,-6.5,4.87804878048781,10,10,1,0,0,2017,4,28
0,2017-04-29,141,3,-6.5,4.87804878048781,10,10,1,0,0,2017,4,29
0,2017-04-30,141,3,-6.5,-7.79220779220779,10,10,1,0,0,2017,4,30
0,2017-05-01,141,3,-6.5,-7.79220779220779,10,10,1,0,0,2017,5,1
0,2017-05-02,141,3,-6.5,-3.13971742543171,10,10,1,0,0,2017,5,2
0,2017-05-03,141,3,-6.5,-0.59523809523809,10,10,1,0,0,2017,5,3
0,2017-05-04,141,3,-6.5,-7.51173708920188,5,5,1,0,0,2017,5,4
0,2017-05-05,141,3,-6.5,-7.51173708920188,5,5,1,0,0,2017,5,5
0,2017-05-06,141,3,-6.5,-7.51173708920188,5,5,1,0,0,2017,5,6
0,2017-05-07,141,3,-6.5,-3.79008746355685,4,4,1,0,0,2017,5,7
0,2017-05-08,141,3,-6.5,-3.79008746355685,4,4,1,0,0,2017,5,8
0,2017-05-09,141,3,-6.5,-1.16581283922705,240,240,1,1,0,2017,5,9
0,2017-05-10,141,3,-6.5,-1.5750789042788,70,70,1,1,0,2017,5,10
0,2017-05-11,141,3,-6.5,-1.5750789042788,70,70,1,1,0,2017,5,11
0,2017-05-12,141,3,-6.5,0.8695652173913,10,10,1,0,0,2017,5,12
0,2017-05-13,141,3,-6.5,3.58744394618834,2,2,1,0,0,2017,5,13
0,2017-05-14,141,3,-6.5,3.58744394618834,2,2,1,0,0,2017,5,14
0,2017-05-15,141,3,-6.5,3.58744394618834,2,2,1,0,0,2017,5,15
0,2017-05-16,141,3,-6.5,3.58744394618834,2,2,1,0,0,2017,5,16
0,2017-05-17,141,3,-6.5,3.58744394618834,2,2,1,0,0,2017,5,17
0,2017-05-18,141,3,-6.5,3.58744394618834,2,2,1,0,0,2017,5,18
0,2017-05-19,141,3,-6.5,3.58744394618834,2,2,1,0,0,2017,5,19
0,2017-05-20,141,3,-6.5,3.58744394618834,2,2,1,0,0,2017,5,20
0,2017-05-21,141,3,-6.5,-7.96963946869067,4,4,1,0,0,2017,5,21
0,2017-05-22,141,3,-6.5,-7.96963946869067,4,4,1,0,0,2017,5,22
0,2017-05-23,141,3,-6.5,-0.76726342710998,2,2,1,0,0,2017,5,23
0,2017-05-24,141,3,-6.5,-0.76726342710998,2,2,1,0,0,2017,5,24
0,2017-05-25,141,3,-6.5,0.696257615317666,10,10,1,0,0,2017,5,25
0,2017-05-26,141,3,-6.5,0.696257615317666,10,10,1,0,0,2017,5,26
0,2017-05-27,141,3,-6.5,-2.09713024282561,2,2,1,0,0,2017,5,27
0,2017-05-28,141,3,-6.5,-2.09713024282561,2,2,1,0,0,2017,5,28
0,2017-05-29,141,3,-6.5,2.47619047619048,10,10,1,0,0,2017,5,29
0,2017-05-30,141,3,-6.5,2.47619047619048,10,10,1,0,0,2017,5,30
0,2017-05-31,141,3,-6.5,-2.67062314540059,5,5,1,0,0,2017,5,31
0,2017-06-01,141,3,-6.5,-1.39949109414758,5,5,1,0,0,2017,6,1
0,2017-06-02,141,3,-6.5,-4.70974808324205,10,10,1,0,0,2017,6,2
0,2017-06-03,141,3,-6.5,-4.70974808324205,10,10,1,0,0,2017,6,3
0,2017-06-04,141,3,-6.5,-2.56410256410256,6,6,1,0,0,2017,6,4
0,2017-06-05,141,3,-6.5,-5.56660039761431,3,3,1,0,0,2017,6,5
0,2017-06-06,141,3,-6.5,5.43478260869566,10,10,1,0,0,2017,6,6
0,2017-06-07,141,3,-6.5,5.43478260869566,10,10,1,0,0,2017,6,7
0,2017-06-08,141,3,-6.5,5.43478260869566,10,10,1,0,0,2017,6,8
0,2017-06-09,141,3,-6.5,-2.81954887218045,3,3,1,0,0,2017,6,9
0,2017-06-10,141,3,-6.5,-4.18994413407821,2,2,1,0,0,2017,6,10
0,2017-06-11,141,3,-6.5,-4.24929178470255,2,2,1,0,0,2017,6,11
0,2017-06-12,141,3,-6.5,-6.16438356164384,10,10,1,0,0,2017,6,12
0,2017-06-13,141,3,-6.5,-3.36166924265842,2,2,1,0,0,2017,6,13
0,2017-06-14,141,3,-6.5,-3.86473429951691,2,2,1,0,0,2017,6,14
0,2017-06-15,141,3,-6.5,-3.86473429951691,2,2,1,0,0,2017,6,15
0,2017-06-16,141,3,-6.5,-0.31948881789138,2,2,1,0,0,2017,6,16
0,2017-06-17,141,3,-6.5,-2.62390670553936,10,10,1,0,0,2017,6,17
0,2017-06-18,141,3,-6.5,-2.62390670553936,10,10,1,0,0,2017,6,18
0,2017-06-19,141,3,-6.5,-2.62390670553936,10,10,1,0,0,2017,6,19
0,2017-06-20,141,3,-6.5,-4.27098674521355,10,10,1,0,0,2017,6,20
0,2017-06-21,141,3,-6.5,-0.43010752688172,6,6,1,0,0,2017,6,21
0,2017-06-22,141,3,-6.5,2.31023102310231,5,5,1,0,0,2017,6,22
0,2017-06-23,141,3,-6.5,-3.85321100917431,2,2,1,0,0,2017,6,23
0,2017-06-24,141,3,-6.5,-2.19123505976095,5,5,1,0,0,2017,6,24
0,2017-06-25,141,3,-6.5,-2.37489397794742,10,10,1,0,0,2017,6,25
0,2017-06-26,141,3,-6.5,-1.53846153846153,10,10,1,0,0,2017,6,26
0,2017-06-27,141,3,-6.5,-2.32558139534884,1,1,1,0,0,2017,6,27
0,2017-06-28,141,3,-6.5,-2.47787610619469,8,8,1,0,0,2017,6,28
0,2017-06-29,141,3,-6.5,-4.37158469945355,10,10,1,0,0,2017,6,29
0,2017-06-30,141,3,-6.5,0.0,2,2,1,0,0,2017,6,30
0,2017-07-01,141,3,-6.5,-1.23456790123457,6,6,1,0,0,2017,7,1
0,2017-07-02,141,3,-6.5,-2.32198142414861,2,2,1,0,0,2017,7,2
0,2017-07-03,141,3,-6.5,3.97877984084881,5,5,1,0,0,2017,7,3
0,2017-07-04,141,3,-6.5,3.97877984084881,5,5,1,0,0,2017,7,4
0,2017-07-05,141,3,-6.5,3.97877984084881,5,5,1,0,0,2017,7,5
0,2017-07-06,141,3,-6.5,3.97877984084881,5,5,1,0,0,2017,7,6
0,2017-07-07,141,3,-6.5,3.97877984084881,5,5,1,0,0,2017,7,7
0,2017-07-08,141,3,-6.5,-2.03748981255094,2,2,1,0,0,2017,7,8
0,2017-07-09,141,3,-6.5,-2.03748981255094,2,2,1,0,0,2017,7,9
0,2017-07-10,141,3,-6.5,-2.03748981255094,2,2,1,0,0,2017,7,10
0,2017-07-11,141,3,-6.5,0.99337748344371,2,2,1,0,0,2017,7,11
0,2017-07-12,141,3,-6.5,-0.95785440613026,5,5,1,0,0,2017,7,12
0,2017-07-13,141,3,-6.5,-5.0709939148073,2,2,1,0,0,2017,7,13
0,2017-07-14,141,3,-6.5,-3.18559556786704,6,6,1,0,0,2017,7,14
0,2017-07-15,141,3,-6.5,-3.68098159509202,2,2,1,0,0,2017,7,15
0,2017-07-16,141,3,-6.5,-3.68098159509202,3,3,1,0,0,2017,7,16
0,2017-07-17,141,3,-6.5,-3.68098159509202,3,3,1,0,0,2017,7,17
0,2017-07-18,141,3,-6.5,-3.68098159509202,3,3,1,0,0,2017,7,18
0,2017-07-19,141,3,-6.5,1.34529147982063,4,4,1,0,0,2017,7,19
0,2017-07-20,141,3,-6.5,1.34529147982063,4,4,1,0,0,2017,7,20
0,2017-07-21,141,3,-6.5,-2.24948875255623,10,10,1,0,0,2017,7,21
0,2017-07-22,141,3,-6.5,-2.24948875255623,10,10,1,0,0,2017,7,22
0,2017-07-23,141,3,-6.5,-2.24948875255623,10,10,1,0,0,2017,7,23
0,2017-07-24,141,3,-6.5,-5.40037243947859,2,2,1,0,0,2017,7,24
0,2017-07-25,141,3,-6.5,-5.40037243947859,2,2,1,0,0,2017,7,25
0,2017-07-26,141,3,-6.5,-5.40037243947859,2,2,1,0,0,2017,7,26
0,2017-07-27,141,3,-6.5,-5.40037243947859,2,2,1,0,0,2017,7,27
0,2017-07-28,141,3,-6.5,-3.42172797262617,10,10,1,0,0,2017,7,28
0,2017-07-29,141,3,-6.5,-3.42172797262617,10,10,1,0,0,2017,7,29
0,2017-07-30,141,3,-6.5,-2.87081339712919,10,10,1,0,0,2017,7,30
0,2017-07-31,141,3,-6.5,-6.99300699300699,6,6,1,0,0,2017,7,31
0,2017-08-01,141,3,-6.5,-6.99300699300699,6,6,1,0,0,2017,8,1
0,2017-08-02,141,3,-6.5,0.0,1,1,1,0,0,2017,8,2
0,2017-08-03,141,3,-6.5,0.0,1,1,1,0,0,2017,8,3
0,2017-08-04,141,3,-6.5,4.98220640569395,10,10,1,0,0,2017,8,4
0,2017-08-05,141,3,-6.5,4.98220640569395,10,10,1,0,0,2017,8,5
0,2017-08-06,141,3,-6.5,4.98220640569395,10,10,1,0,0,2017,8,6
0,2017-08-07,141,3,-6.5,-7.45697896749522,10,10,1,0,0,2017,8,7
0,2017-08-08,141,3,-6.5,-7.45697896749522,10,10,1,0,0,2017,8,8
0,2017-08-09,141,3,-6.5,-7.45697896749522,10,10,1,0,0,2017,8,9
0,2017-08-10,141,3,-6.5,-6.9377990430622,2,2,1,0,0,2017,8,10
0,2017-08-11,141,3,-6.5,-6.9377990430622,2,2,1,0,0,2017,8,11
0,2017-08-12,141,3,-6.5,-6.9377990430622,2,2,1,0,0,2017,8,12
0,2017-08-13,141,3,-6.5,-8.57142857142854,10,10,1,0,0,2017,8,13
0,2017-08-14,141,3,-6.5,-7.80487804878049,10,10,1,0,0,2017,8,14
0,2017-08-15,141,3,-6.5,-7.80487804878049,10,10,1,0,0,2017,8,15
0,2017-08-16,141,3,-6.5,-7.79537149817296,10,10,1,0,0,2017,8,16
0,2017-08-17,141,3,-6.5,-4.02219140083218,4,4,1,0,0,2017,8,17
0,2017-08-18,141,3,-6.5,-3.38600451467269,3,3,1,0,0,2017,8,18
0,2017-08-19,141,3,-6.5,-3.38600451467269,3,3,1,0,0,2017,8,19
0,2017-08-20,141,3,-6.5,-5.26315789473684,6,6,1,0,0,2017,8,20
0,2017-08-21,1413,3,-6.5,-4.55068447484423,40,40,1,1,0,2017,8,21
0,2017-08-22,141,3,-6.5,-3.69230769230769,10,10,1,0,0,2017,8,22
0,2017-08-23,141,3,-6.5,-3.38983050847457,5,5,1,0,0,2017,8,23
0,2017-08-24,141,3,-6.5,-3.41296928327646,10,10,1,0,0,2017,8,24
0,2017-08-25,141,3,-6.5,-1.53631284916201,1,1,1,0,0,2017,8,25
0,2017-08-26,141,3,-6.5,2.58823529411764,10,10,1,0,0,2017,8,26
0,2017-08-27,141,3,-6.5,2.58823529411764,10,10,1,0,0,2017,8,27
0,2017-08-28,141,3,-6.5,2.58823529411764,10,10,1,0,0,2017,8,28
0,2017-08-29,141,3,-6.5,2.58823529411764,10,10,1,0,0,2017,8,29
0,2017-08-30,141,3,-6.5,2.58823529411764,10,10,1,0,0,2017,8,30
0,2017-08-31,141,3,-6.5,2.58823529411764,10,10,1,0,0,2017,8,31
0,2017-09-01,141,3,-6.5,-2.22772277227723,2,2,1,0,0,2017,9,1
0,2017-09-02,141,3,-6.5,-2.22772277227723,2,2,1,0,0,2017,9,2
0,2017-09-03,141,3,-6.5,-2.22772277227723,2,2,1,0,0,2017,9,3
0,2017-09-04,141,3,-6.5,-2.22772277227723,2,2,1,0,0,2017,9,4
0,2017-09-05,141,3,-6.5,-2.22772277227723,2,2,1,0,0,2017,9,5
0,2017-09-06,141,3,-6.5,-2.07612456747405,6,6,1,0,0,2017,9,6
0,2017-09-07,141,3,-6.5,-2.07612456747405,6,6,1,0,0,2017,9,7
0,2017-09-08,141,3,-6.5,-4.04109589041096,10,10,1,0,0,2017,9,8
0,2017-09-09,141,3,-6.5,-4.93827160493827,10,10,1,0,0,2017,9,9
0,2017-09-10,141,3,-6.5,-4.93827160493827,10,10,1,0,0,2017,9,10
0,2017-09-11,141,3,-6.5,-4.93827160493827,10,10,1,0,0,2017,9,11
0,2017-09-12,141,3,-6.5,-1.33928571428572,1,1,1,0,0,2017,9,12
0,2017-09-13,141,3,-6.5,-4.1958041958042,4,4,1,0,0,2017,9,13
0,2017-09-14,141,3,-6.5,-0.12716174974568,8,8,1,0,0,2017,9,14
0,2017-09-15,141,3,-6.5,-0.87527352297593,2,2,1,0,0,2017,9,15
0,2017-09-16,141,3,-6.5,-0.86299892125135,4,4,1,0,0,2017,9,16
0,2017-09-17,141,3,-6.5,-0.86299892125135,4,4,1,0,0,2017,9,17
0,2017-09-18,141,3,-6.5,0.39525691699605,10,10,1,0,0,2017,9,18
0,2017-09-19,141,3,-6.5,0.39525691699605,10,10,1,0,0,2017,9,19
0,2017-09-20,141,3,-6.5,-8.0,10,10,1,0,0,2017,9,20
0,2017-09-21,141,3,-6.5,-10.7071349118068,14,14,1,1,0,2017,9,21
0,2017-09-22,141,3,-6.5,-8.52941176470591,6,6,1,0,0,2017,9,22
0,2017-09-23,141,3,-6.5,-8.52941176470591,6,6,1,0,0,2017,9,23
0,2017-09-24,141,3,-6.5,-8.52941176470591,6,6,1,0,0,2017,9,24
0,2017-09-25,141,3,-6.5,4.25531914893617,10,10,1,0,0,2017,9,25
0,2017-09-26,141,3,-6.5,-0.95541401273885,2,2,1,0,0,2017,9,26
0,2017-09-27,141,3,-6.5,-7.8838174273859,8,8,1,0,0,2017,9,27
0,2017-09-28,141,3,-6.5,-1.3262599469496,10,10,1,0,0,2017,9,28
0,2017-09-29,141,3,-6.5,-6.27705627705628,10,10,1,0,0,2017,9,29
0,2017-09-30,141,3,-6.5,-0.87719298245614,4,4,1,0,0,2017,9,30
